booking_id,restaurant_id,restaurant_name,client_id,client_name,amount,guests,date,country
e4b4e8ae-5eaf-4b0b-8802-58d44c0e34f4,5e07f3ac-ee0f-4151-80f2-991c84b68c39,ALAN,a08993e3-d612-4f0e-92e7-1d2855c36040,Marice Annunziata,"128,54 €",7,10/12/2020,Italia
e2688286-df6a-4e0e-a539-f0997426a544,bc390fcf-b073-4ee1-8034-84dc16b8e736,AgileBio,53171c06-b253-427c-95c0-6db433d13ded,Nicolas Letellier,"14,56 €",9,14-01-2011,France
56445dee-7c89-4cd0-8c6e-c37411311ef7,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,b21f3246-8fc5-4d93-ac57-fea2b7c45fd0,Sakina Hebert,"134,37 €",11,04-06-2018,France
deb197fe-acb5-435a-87f5-32497ed50f11,b4e74d8c-e046-49e2-ade2-471420f729ff,Firstgroup (FGP),da091f16-4692-4577-a534-0951bc13e45b,Seymour Pope,£89.72,11,16/12/2009,United Kingdom
9d1247e7-95b0-435d-ba83-6d1e8cf16b8d,b4e74d8c-e046-49e2-ade2-471420f729ff,Firstgroup (FGP),e1e4f45b-db88-4a04-9278-1340d88422c4,Ward Lamb,£13.25,7,21/01/2006,United Kingdom
8636b18d-01ef-47e9-b316-73ae9c1093ca,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,ba15a958-9372-4f2d-9df1-7af6dee8d582,Larenzo Bravo,"102,01 €",3,27/08/2013,España
b24eebf5-5e1b-40d0-b2b8-7e82729b04e6,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),b48eba9f-39e8-4227-a761-b85ce5a4a0dd,Julienne George,£129.66,9,18/02/2015,United Kingdom
0bccd6df-c58f-499e-a510-469803203e45,f6cb0ed8-144b-473f-8dfd-21eba20dc3fe,Sescoi,eeac9623-018f-4a13-82ff-f1938da0b004,Marcus Lebrun,"85,09 €",7,13-09-2005,France
840413f2-1b51-44a2-a4da-262ba5149274,3195ed26-7926-45a8-b70b-93264d47908d,Just Eat (JE.),da52e56e-ae97-423f-8fce-7af404a7d4ef,Katharina Owens,£179.67,8,19/09/2014,United Kingdom
f8dce0c6-ea79-483e-9dd9-b05ceff85542,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),ea88c93f-23cf-4542-a21c-b7422395a329,Keturah Payne,£25.11,2,01/09/2010,United Kingdom
35c8cdac-2dd6-4f25-bdfd-a953d6a9011a,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,2f7c1bf7-1376-4499-a068-846b8bc41f32,Amerigo Quercia,"131,22 €",11,27/08/2003,Italia
1ba4f0d5-fbe9-468e-82c1-17827242cb12,20467532-0fb6-4c14-b49c-dca7802b35bb,Saeco,cebffc04-0b02-46ec-a87b-84961e508c9b,Enrique Aragona,"40,86 €",12,15/02/2016,Italia
9157c9bb-319f-4a7c-955f-e04baffb90bf,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,63f9d1c0-bbbb-4201-aebe-4605bc78ca10,Maximiliano Ibanez,"147,84 €",6,25/10/2013,España
3f4a2d7c-d09c-4889-b95e-99952543d944,1ad7e3c9-9810-477c-b460-efb823145413,RIU Hotels,3c287c21-324f-45e1-a16a-602b376ca93e,Borja Martin,"76,41 €",6,12/07/2006,España
30fd2983-0d34-4653-bd1f-b9c7e903bfcf,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),59e2f950-3330-4799-94eb-baca51a5a2e8,Lamar Hatfield,£113.97,1,04/09/2011,United Kingdom
6d0f4c2f-e2e6-4b01-a7f6-6d100c5ed84b,81b15746-2dcb-4b3b-92ac-49cf8865e26b,Guerciotti,4449f6c3-d7e5-45b4-a57e-46539dbdd8dc,Baiardo La Corte,"155,46 €",9,22/02/2020,Italia
44ea1077-72fb-4535-9300-6e5a1a39f622,1ad7e3c9-9810-477c-b460-efb823145413,RIU Hotels,5c09ca09-43df-4484-a2b2-f1615ef3b97b,Araceli Saez,"16,32 €",11,11/03/2003,España
2ac3008d-1a32-439e-8245-c5c68b45f0e9,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,4afa6f97-d3e2-4ba7-a74a-0644ca989a45,Damien Flament,"17,27 €",6,29-03-2021,France
d4997fb8-355c-4fc6-b6db-127535e0d012,721d0f07-5e0d-4f08-8c84-6121599d5d5a,Pacha Group,e1c7340d-aa83-40ee-97c2-f27a56f3b91e,Juan Esteban Vega,"67,64 €",9,26/09/2008,España
dfd32924-49bb-4f2e-ad05-89e74fd3ea17,8deed237-e908-47c0-b6db-d1a66bb0a17b,ESI Group,8a4b09c2-b167-4475-805e-055af300e49b,Ethan Trudel,"149,75 €",1,07-06-2001,France
5a77b54e-d60e-4c36-83b6-7d57aa49b697,5e07f3ac-ee0f-4151-80f2-991c84b68c39,ALAN,c9034891-0e77-4b00-a603-1cdeba5f6d42,Goffredo Ferrando,"134,98 €",3,03/04/2000,Italia
4ded5179-bea0-4faa-ad11-9a3898f75212,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,b7426508-020f-4777-bfcb-d8304eb9a355,Kamelia Dello Russo,"166,42 €",7,12/02/2013,Italia
45213990-777b-4fe0-98b2-72976ec35a49,bc390fcf-b073-4ee1-8034-84dc16b8e736,AgileBio,7a3b6af9-f4ff-4d0d-a02a-ad1fba451051,Loucas Dallaire,"148,79 €",1,27-09-2009,France
79845a97-f22e-4973-ab36-6eaff24a2d7f,81b15746-2dcb-4b3b-92ac-49cf8865e26b,Guerciotti,0dad5c0a-3144-47bc-bfe6-b8132c6c1eeb,Teodora Bartolone,"169,83 €",3,14/09/2015,Italia
d7ed32bb-1e1e-4216-a65c-9bd273250d35,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,b93c7804-69bb-42b3-b2d8-539ee36104da,Maximiliano Jimenez,"199,14 €",8,27/12/2010,España
dd8c9bd3-9a39-4b17-b80f-5cd0cd8eec39,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,bb1102c2-fe8c-4c82-af54-67c9e0a73052,Giovannetta Sunseri,"49,12 €",12,05/08/2005,Italia
f1df71c4-af8d-4107-b5ee-b8520d8a04c1,d2607444-707e-4e7e-88d1-1181c476113a,Marfeel,0c6e7bb3-c22f-4f65-9a87-ae6d0ac2e352,Juana Garcia,"45,30 €",11,04/09/2019,España
03b84a4b-2f12-4b3d-bd56-58ac9b274a0f,721d0f07-5e0d-4f08-8c84-6121599d5d5a,Pacha Group,e33aaa01-2919-48a4-8e96-63401d4a7b37,Julia Delgado,"85,39 €",3,05/11/2019,España
262a6f98-3a04-46a3-a1d2-3d369087fce8,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,23fafc9b-b858-4ccb-894d-621acd9fad87,Caj Cerbone,"195,25 €",5,12/09/2001,Italia
bb4f34a0-af6a-468d-bd1b-91af201b617b,7d89e8f3-0717-48bf-b8e9-d6d929b96006,Olivetti,5dc5e462-501c-40cf-a453-4639df33507d,Prima Tozzi,"140,59 €",6,25/10/2011,Italia
1f0cd98a-e0f2-4694-949f-74ba6aed6644,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,b19064a3-9d19-40c6-8eb5-c3651c355799,Sara Tavernier,"79,57 €",4,29-05-2008,France
82327065-18d7-4e05-856e-67ee7667a41e,3195ed26-7926-45a8-b70b-93264d47908d,Just Eat (JE.),efd6c05b-209a-4c4a-8c01-601287c6c241,Shelby Aguirre,£67.29,8,01/05/2006,United Kingdom
8e8ca958-4d84-4316-806b-7ae88be5677a,33912089-b7d0-4fb1-8dd0-ae40b26c5f90,Bottega Veneta,733a3d49-5c02-412a-a3ac-17f04a522ce2,Bonfilio De Maria,"167,27 €",7,04/04/2015,Italia
baceca7a-93c6-4171-805d-54454afbda27,65539204-db14-491b-b495-992ff6bebb52,Anovo,db678a58-a240-46b5-bb14-b0bf325c8d14,Joan Rolland,"41,64 €",12,25-05-2016,France
610b36f3-dd21-47e6-a3a8-858861eae523,20467532-0fb6-4c14-b49c-dca7802b35bb,Saeco,74e0a25a-bab4-44c2-8c3e-8ca008e1ce54,Tacito Aquino,"182,36 €",9,09/12/2003,Italia
01181ed2-9dd1-4435-8d22-7d7e6354de9c,20467532-0fb6-4c14-b49c-dca7802b35bb,Saeco,d43ef5c2-81b5-4edb-bdef-bdd40761df52,Giulia De Cola,"123,48 €",6,02/07/2013,Italia
f058e530-f931-4327-a961-a248cbf1edcf,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,1f5d324c-cfc7-40b2-85f5-e98d9002384e,Aroldo Barba,"120,12 €",12,12/12/2002,Italia
dbf515e5-5e87-4a75-9b42-5fd1b827e676,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,daefb560-acfa-408b-b020-f8d96c9ae158,Romario Viale,"45,80 €",12,04/03/2002,Italia
4226f2c2-ded2-4715-9008-19d9d90bbf19,f6cb0ed8-144b-473f-8dfd-21eba20dc3fe,Sescoi,6a3801f5-0a24-4da2-852c-35a71748c7ad,Émile Pagé,"79,52 €",7,10-02-2004,France
9a19dc0c-fa15-4bf9-a82d-8678c70bdfa6,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,d3fd3b67-902c-474f-99ba-e1a334863d0a,Mozart Magistro,"87,65 €",10,04/04/2009,Italia
dbfbb5f4-a8f3-40c7-84f9-96564b25e194,5e07f3ac-ee0f-4151-80f2-991c84b68c39,ALAN,732e09d4-b65d-4c1e-88da-157c33419649,Bellina De Fiore,"192,29 €",4,01/09/2010,Italia
45c50536-8c0c-41cd-85ad-9463b87d6999,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),be1f5301-8c4a-43f2-97bb-72d3be8e0576,Elenore Francis,£47.02,3,31/12/2003,United Kingdom
9d9556b2-33fa-4ea1-8256-124165fae5ce,d923c631-07d9-4614-b2a0-dee85f09e45d,Big Yellow Grp (BYG),1697951d-a6bc-468c-9b67-add1279e18a8,Ammie Bernard,£180.12,3,01/09/2021,United Kingdom
2368fb7e-853c-415a-b4bc-c1257eb9f970,19ad4a46-3ac0-405d-97b3-65a16d066f4b,Chargeurs,99d0d067-184f-4669-bafa-09504562ce05,Gabriel Morissette,"80,56 €",5,08-10-2014,France
e620f441-aa94-4adb-a9e2-fb66788fd969,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,9886903b-96f9-4a8c-a570-b06599634ff3,Lazzaro Zeni,"148,18 €",5,21/04/2016,Italia
8c4050f1-dda1-4cf6-92fb-7590851ed05e,71fd0019-4887-4ce6-9bb7-6b29e911a23f,Berthillon,aa006202-f86c-40ba-b51f-457b388f4700,Antonio Ayotte,"18,19 €",10,18-12-2012,France
30f286cf-9ad9-42f4-b0fa-ddb7162c3c76,70e17118-f3ad-4156-bee3-5f1e8d3cd06b,Ssp Grp (SSPG),0dd62bdd-8abf-4054-ac21-a9ebfc5cb35d,Roland Wolf,£132.25,5,13/12/2008,United Kingdom
0aa0f829-5ce1-421b-b013-b720a064a7c5,b4e74d8c-e046-49e2-ade2-471420f729ff,Firstgroup (FGP),247fd092-e1e0-4dc5-b298-397cbc650781,Kory Terry,£74.23,8,18/02/2006,United Kingdom
edc2d076-f270-42f3-beea-f19c2c88db2d,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,86527554-f9ae-4839-8559-9bc6448e9d5a,Karina Nunez,"92,06 €",8,04/08/2002,España
5fa7d48a-2dcd-4d2c-8e9e-c0c4b5b49362,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),0cb6c29c-dc11-43f8-8d59-be615d89df71,Emerald Gay,£40.09,9,08/02/2002,United Kingdom
a75657be-3d16-4376-a011-4e8f9b4b0cb8,19ad4a46-3ac0-405d-97b3-65a16d066f4b,Chargeurs,9fc275ca-6aa0-4f78-aac6-ca2dab7d42af,Soraya Roger,"176,08 €",5,16-09-2018,France
d25bb205-3f19-4fce-b25e-55507141e151,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,b3385c0b-816b-43ba-993b-7d7b915d4439,Canaan Baribeau,"47,08 €",2,02-09-2021,France
431b8fcd-858b-4546-9f66-20c4df42271f,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),fcfb3df9-ce66-4786-b52e-92a9a435753a,Janessa Walker,£146.08,4,02/09/2014,United Kingdom
9efd3937-9368-493b-8e46-f23c1de28db8,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,c2250c53-a1fd-4d28-acfa-237b3b63ec33,Santiago Ibanez,"123,55 €",12,03/01/2017,España
f34edead-8193-4c93-b4c5-5f496b7dc788,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),279534d4-1a4f-42da-8599-cde1829e520d,Vicente Pace,£45.49,12,22/10/2001,United Kingdom
d176d72c-f852-4fce-bcbb-039c1030b62d,862ecfd0-1c40-4f8d-a991-b29c8961dbf3,Nuovo Banco Ambrosiano,587cbe59-f1c4-498c-b1c8-2970ad1f149b,Bonfila Marchionda,"52,03 €",2,06/10/2013,Italia
516af5a0-b195-43d3-9024-b2c9f5b2f681,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),32fa66e1-87f1-4601-b656-4c8ec21161d1,Coralee Padilla,£17.47,11,24/12/2003,United Kingdom
28e9c62a-53f3-4ec9-8e30-098b518b8cea,2956247b-9326-4375-a264-facbc175711a,NH Hoteles,a6616b77-9db3-4ee8-8393-e0d1a3a05280,Ainoa Lorenzo,"14,22 €",7,22/04/2016,España
a98db804-946f-467f-ab3d-6605e469f8d6,af869ab5-ab57-4c50-8456-a74341edc070,Taylor Wimpey (TW.),15c4f194-ae0b-4e7e-a0dc-4757199d0faf,Dustin Mcfadden,£166.73,9,18/06/2005,United Kingdom
56898063-fa1d-4658-b4d9-0153bb48414e,8deed237-e908-47c0-b6db-d1a66bb0a17b,ESI Group,47213747-d5aa-42ad-aaf1-226c42d3d63a,Charlene Nicolle,"187,11 €",9,12-11-2009,France
b7aefd3c-8670-4d95-b72e-bd882f01ded2,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,ea8c546d-447d-4f6f-9c63-642f6767354a,Piedad Marcos,"166,34 €",3,23/10/2014,España
c50759de-3657-42a5-8317-c73660932757,b4e74d8c-e046-49e2-ade2-471420f729ff,Firstgroup (FGP),7a421191-c258-4aff-bd07-1dbb01660e97,Rosamaria Baker,£142.92,4,15/10/2016,United Kingdom
5e5cc706-88fe-4def-a536-9fcae19425fd,af869ab5-ab57-4c50-8456-a74341edc070,Taylor Wimpey (TW.),0f098955-623f-48b0-a2f9-4a082c0525ac,Catherin Wright,£88.03,12,21/06/2013,United Kingdom
6c00a89a-590b-4e82-be7e-4749e45231ff,81b15746-2dcb-4b3b-92ac-49cf8865e26b,Guerciotti,80dc0d44-a454-4a99-a91f-273e09604adb,Othello Colli,"181,20 €",5,16/11/2010,Italia
e08a68c8-73e6-4db8-92c6-ff8b67efb4fb,5e07f3ac-ee0f-4151-80f2-991c84b68c39,ALAN,21f12439-00c2-4606-b9d7-cf457c484895,Pisano Acri,"113,10 €",11,03/06/2006,Italia
dbae3788-f766-43bf-b6f0-491c01525e9f,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,fced9a5b-81bc-45cd-9e3c-aaf1a2c614f4,Matías Ortiz,"117,90 €",8,08/04/2010,España
cabf17d0-032e-408f-a765-7ef456018e9b,5c27c583-07ba-470a-92a6-97d7fcfb3f73,Afinsa,b464f877-de77-4b92-bf8e-873e5f19ee96,Gorka Torres,"14,21 €",1,20/04/2019,España
49f12285-2849-4991-9258-1a67d9068e1f,b05970fa-4a16-4ce4-92e3-b113d654971e,Citroën,e4d258a0-0b4d-4e59-95f3-61e650f0d4ef,Talia Roberge,"154,60 €",3,13-11-2005,France
8efbb131-9dd2-45aa-98b1-ec8d1313dbbc,70e17118-f3ad-4156-bee3-5f1e8d3cd06b,Ssp Grp (SSPG),e1efe8d9-31d9-4780-9558-d3f95534d684,Mammie Durham,£52.76,2,23/08/2007,United Kingdom
d7a48c32-ec01-49f9-9b82-f2e7cee57186,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),7dae2641-c532-4323-a729-e2c9227c5373,Bok Gutierrez,£75.84,6,28/03/2013,United Kingdom
839a5442-1aa8-4813-b660-37f5af22e13e,33912089-b7d0-4fb1-8dd0-ae40b26c5f90,Bottega Veneta,e23f3753-9f20-4a2b-a8e9-8fd1a3b5628d,Rachele Ferraiuolo,"64,25 €",10,02/12/2000,Italia
cdfb33f3-7a07-4a61-9cc7-32deb6a13a6d,65539204-db14-491b-b495-992ff6bebb52,Anovo,6116af26-f71a-47c0-ab95-3df07294cdf2,Maelia Bob,"65,20 €",7,10-10-2018,France
947796dc-8976-464f-aba9-a361bceec66a,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,25242a3b-321f-41d0-8cd2-6e0ee7ed61fb,Ilyana Deville,"28,56 €",11,03-02-2004,France
7c97236a-5b00-4c55-b864-b9d4057737df,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),ce3e23f7-5ba3-4c88-90e3-78dec1b17a4a,Laronda Melendez,£34.59,3,04/01/2015,United Kingdom
b582a715-bff3-4519-8b77-aa5f1e357557,3195ed26-7926-45a8-b70b-93264d47908d,Just Eat (JE.),37fc8238-9308-4c9b-aa27-726bcc387363,Anibal Hughes,£13.01,8,09/12/2008,United Kingdom
9daee31e-2a13-454d-af97-9b77cb9a90cd,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,d8096a8d-bae4-463a-926b-032d75a69241,Ciel Pelissier,"32,10 €",9,27-09-2008,France
d7beda46-c509-4e8b-8004-a8897fb6c16f,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,2afdc41b-58a3-4e03-a79c-3485f85d912d,Filomena Iglesias,"161,57 €",12,28/04/2010,España
846630c5-f4b8-4b04-bca0-b96aa6b4af4e,bc390fcf-b073-4ee1-8034-84dc16b8e736,AgileBio,c90262bd-2b82-417e-8952-ce891b2bc007,Kevin Désilets,"88,99 €",7,01-06-2005,France
b0a622c7-0b22-42d7-8fe3-bb90bc0c5746,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),47596a53-b646-4c0a-a432-2e5f4a92e81a,Ivana Guy,£156.83,1,13/09/2010,United Kingdom
874e128c-5801-4b2e-a30c-cec6c3294f35,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,98daf0cd-7bc6-4fea-9fd1-9fe400e79bfc,Ruth Mendez,"12,64 €",8,10/05/2013,España
bdab3d40-bcee-42fc-96b3-e48d94de33e1,d342086c-266d-481d-a862-7f0973b3a10b,Abengoa,411e40f4-817a-4427-b38b-635ff762c892,Inmaculada Ramirez,"63,75 €",9,12/01/2018,España
be3b41da-8299-4c3b-b467-c2faa05cf3e9,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,41d7c639-f36c-42d4-bc1c-181a8f833f9f,Noemí Cano,"12,04 €",2,10/06/2001,España
58deedca-c602-41f1-bdcf-013850ef8962,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,93346484-2536-482a-8fe1-3fd7b252a30e,Nathalie Tierno,"186,28 €",9,03/01/2010,Italia
ce832f32-664a-4f59-acb0-ed68fda02ca2,8deed237-e908-47c0-b6db-d1a66bb0a17b,ESI Group,451c9d57-b790-4607-b6b2-64512b0678d2,Romy Cabana,"70,66 €",7,01-08-2004,France
6b4af12f-5c14-4d4a-b065-9cd15632e527,33912089-b7d0-4fb1-8dd0-ae40b26c5f90,Bottega Veneta,49046727-65fb-44d0-aa39-e9f8c1e66057,Beppe Bersani,"37,97 €",12,07/03/2004,Italia
e4153adb-a76e-4d4c-a873-29e2b3f77260,2956247b-9326-4375-a264-facbc175711a,NH Hoteles,d4351a14-a667-4c8d-b565-8f1ab0308b37,Cecilia Sanchez,"175,61 €",7,26/09/2010,España
f983cc87-fbde-4a88-bcb7-eae41cb734aa,3195ed26-7926-45a8-b70b-93264d47908d,Just Eat (JE.),cf8f4759-66a8-48aa-97d5-d74fc93d3c33,Melda Chaney,£79.11,7,06/03/2000,United Kingdom
f2f8904f-1757-461b-996e-57564a05dbf4,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),8ffe88ad-9587-413c-b240-5d6e8ac645ab,Marlin Mckenzie,£139.90,10,18/09/2018,United Kingdom
67bc86cf-1028-4701-8bd5-47fa8f7e4326,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,7b163c68-97fa-4a99-9df7-a88a62c3d292,Gower Miquel,"28,00 €",1,08-03-2015,France
afa08ae6-8dfd-4fa6-9ef1-637d12bc25b1,4d855010-a547-4e19-a43a-37df6e84c83a,Mivar,bb9a0999-16d7-4964-be24-af4a3ea29df2,Speranza Alberici,"85,85 €",6,08/09/2019,Italia
b850757d-43bc-404c-8f32-c8ea2e438949,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,68a856ce-53b2-41f7-9e37-6295f6076e74,Jesús Crespo,"83,52 €",3,13/09/2015,España
b7323f6f-1bbe-4ab7-8ca1-5ec497c48a7e,721d0f07-5e0d-4f08-8c84-6121599d5d5a,Pacha Group,82efea4a-1961-4696-85a7-0fb93fa80a17,Begoña Vidal,"48,08 €",2,13/01/2002,España
fed3fab5-5bbb-4306-8c72-683f0f28d3f6,81b15746-2dcb-4b3b-92ac-49cf8865e26b,Guerciotti,2c90bc61-4c59-4aa8-abeb-ee9f75e3c2ef,Rigo Favia,"58,96 €",8,30/03/2003,Italia
9e4df072-4332-473f-b421-cc4d87268aac,47bce3e7-ff17-4d66-8aa8-44afdfbc6eac,Adixen Vacuum Products,8cef0c8c-9923-4a9f-b304-9d3ba168b85c,Iyed Rousselle,"39,71 €",6,19-11-2001,France
5f0f6acb-3792-4d21-b940-f7541bc32283,d923c631-07d9-4614-b2a0-dee85f09e45d,Big Yellow Grp (BYG),3d267bc5-b04f-4487-961f-677ed2804c24,Priscila Moore,£151.94,8,22/02/2001,United Kingdom
11dcdb9d-f661-46f2-a25d-a51496372e79,18edc623-4264-40d3-a292-1b7e24e92fb4,Essilor,e76606bb-7d98-4e6b-ae5f-b1f8645f6f45,Adel Chicoine,"49,39 €",3,17-04-2021,France
9dfa4b0b-c6d7-4165-b355-f21d03d25624,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),656a7e4d-5fad-477a-b664-0d8001696ad7,Antoine Wilcox,£193.94,4,03/05/2014,United Kingdom
046b9323-cad6-499f-89d2-8c2b76530e75,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),ec9b0098-ce3f-45a1-926f-bb75440d37e1,Faustino Mclaughlin,£102.93,10,01/02/2008,United Kingdom
b04760d8-521c-4209-84b1-7590c369fa46,651effa3-2819-43a4-98a7-bef16977c4d8,Vera Borea,f13964b9-d709-4b70-8566-64b4a8120aa0,Lunette Carlier,"156,66 €",5,09-02-2017,France
e582d0a8-0926-421c-93a5-9bfd76b0550d,884b8302-2d70-4a47-a105-4fdbf6509bf5,Correos,772d882b-05e7-4f8d-a207-c05c1d5ae46c,Florencia Marquez,"12,05 €",12,27/06/2016,España
7eb1d931-531a-4086-979f-01a54fc76e0d,19ad4a46-3ac0-405d-97b3-65a16d066f4b,Chargeurs,bd1e3019-4667-4e5a-85f9-4905bf458d9e,Mamadou Duchemin,"44,94 €",4,11-02-2008,France
c43008e3-95ee-45d4-9dbe-ba86bf9afc84,20467532-0fb6-4c14-b49c-dca7802b35bb,Saeco,b1642d7d-2723-4a45-9f9b-d2dd4b2bc8b3,Nario Marcello,"149,39 €",10,30/12/2001,Italia
527a9265-11d0-4ca5-a9fd-a46b9539cecf,802674a8-6f96-48ad-8bf8-4cec2b8711bf,Bontoni,3b9178ce-e3d0-4e43-9333-513103e5debf,Gemma Mazzotta,"196,93 €",11,04/11/2008,Italia
5a642826-0846-4e95-a24e-b9e25d0836e9,5d4648b6-4c32-4798-959e-5e6fa5ffa222,Moby Lines,9c0ce6ca-e13d-4c06-b043-9a67ff320960,Brandi Perito,"111,77 €",4,23/08/2010,Italia
1c9db893-3986-47f3-884f-6d12bcf70b40,f6cb0ed8-144b-473f-8dfd-21eba20dc3fe,Sescoi,f6c3d28f-c724-4716-a193-d4c46ad8dcf6,Léonie Auger,"60,18 €",9,31-07-2010,France
0bd2eec1-8077-489a-bf50-82495c93f0a2,af887da6-1d9f-4b2d-a2a7-3c082d29e514,Bgeo Grp (BGEO),1cf55ea7-fb93-4c89-ba17-2a7260c55925,Devon Miller,£96.61,3,30/05/2013,United Kingdom
e3c24aa1-c46d-4ccb-9657-eced14db4509,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),6a5444fa-585e-44f4-bebc-225610171bf1,Collin Hines,£67.09,4,02/02/2010,United Kingdom
cbfe49d5-663b-4872-acdf-17a01b48ef36,2ebde70c-7ee6-470f-97d7-5cce070e2489,Domino's Pizza (DOM),c70c3b88-2626-4869-ac56-9e88a35a72bc,Raisa Campbell,£164.17,8,03/08/2014,United Kingdom
47728bbe-9c71-4396-a5a5-3d0646fcccea,f4750742-b5af-40e1-8952-f3a71abb0622,Daejan Hldgs (DJAN),f392ae3b-8f46-403e-833c-19d37fdb1eff,Marion Hopkins,£183.66,5,25/10/2009,United Kingdom
0f7a1ebd-ea26-4ed2-9c5d-43dd88022d8d,1ad7e3c9-9810-477c-b460-efb823145413,RIU Hotels,7547fcf8-5381-4750-a160-f128004a5dc8,Lilia Ruiz,"45,26 €",10,14/05/2007,España
1716c96f-f7ef-4b98-b733-dca85c1c534c,65539204-db14-491b-b495-992ff6bebb52,Anovo,eeb5ee53-1d2f-4760-b5a5-7391f2bc1bc3,Algernon Désilets,"165,07 €",12,18-07-2012,France
b46611fe-5435-4e47-a2be-32b98efedd25,81b15746-2dcb-4b3b-92ac-49cf8865e26b,Guerciotti,f0efd668-f33b-443b-a920-22eab2389908,Elmo Bertolini,"112,52 €",5,23/03/2018,Italia
da6b9f07-d92b-4f2f-8d13-88f85ef37489,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,b1f776d3-1243-428a-9861-d826734bd503,Rosabella Nanni,"84,70 €",10,14/03/2011,Italia
3ef0c97b-9c25-465e-8efa-25f06a79fc96,721d0f07-5e0d-4f08-8c84-6121599d5d5a,Pacha Group,7e2fa4af-90c2-4046-9245-58b06f70f55e,Fulca Campos,"129,42 €",12,05/03/2020,España
a68f6cb7-dc92-4a6d-99ca-ca344b816642,f39eb8a8-0596-4de6-952a-900278f98f44,Fid.euro.val. (FEV),a43769e3-bb87-46d4-a966-81d9082fc1e4,Nelson Howe,£107.48,7,03/09/2016,United Kingdom
dfef0694-05c3-4c10-9728-f58e88469b39,65539204-db14-491b-b495-992ff6bebb52,Anovo,0bd101e7-0abd-4e33-8d16-174599e354fc,Fares Charles,"155,35 €",3,12-04-2004,France
77279398-aec9-4fc1-b11e-8665d39f0cbf,5e07f3ac-ee0f-4151-80f2-991c84b68c39,ALAN,726b2be7-f448-4b14-bd1e-93dce6220271,Alessandrine Cerminaro,"35,49 €",3,13/06/2011,Italia
a80fb635-30ef-402e-9ded-21a346f6f673,9a353990-0bf9-47a0-99c3-b8d4928a4a7e,Ostoni,9d988823-e44d-4615-9c73-c3dc8e25c228,Sidonia Nicoletta,"22,57 €",11,25/12/2020,Italia
